"key","edition","sender","senderID","senderPlace","senderPlaceID","senderDate","senderDateText","addressee","addresseeID","addresseePlace","addresseePlaceID","addresseeDate","addresseeDateText","page","note"
"64","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-23","23. Juni 1688","[ein Collegium Philobiblicum]","","[Leipzig]","http://www.geonames.org/2879139","","","",""
"65","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-28","28. Juni 1688","Paul Anton","http://d-nb.info/gnd/116211431","Paris","http://www.geonames.org/2988507","","","",""
"66","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-28","28. [Juni] 1688","[Johann Wilhelm Baier]","http://d-nb.info/gnd/116040149","[Jena]","http://www.geonames.org/2895044","","","",""
"67","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-29","29. Juni 1688","[Johann Georg Kulpis]","http://d-nb.info/gnd/100212204","[Stuttgart]","http://www.geonames.org/2825297","","","",""
"68","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-30","30. Juni 1688","[Tobias Engel]","http://d-nb.info/gnd/129752339","[Freiberg]","http://www.geonames.org/2925192","","","",""
"69","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-05..1688-08]","[Mitte] 1688","[Johann Vincent Runckel]","http://d-nb.info/gnd/128949988","[Gießen?]","http://www.geonames.org/2920512","","","",""
"70","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-01..1688-06]","[Erstes Halbjahr] 1688","[einen Amtsbruder] [in der Lausitz?]","","","","","","",""
"71","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-01..1688-06]","[Erstes Halbjahr] 1688","[einen Amtsbruder auf dem Land]","","","","","","",""
"72","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-05","5. Juli 1688","[eine Gräfin]","","","","","","",""
"73","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-07","7. Juli 1688","[Friedrich Melchior Barthol]","","[Stuttgart]","http://www.geonames.org/2825297","","","",""
"74","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-10","10. Juli 1688","[einen Freund]","","","","","","",""
"75","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-17","17. Juli 1688","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Hamburg","http://www.geonames.org/2911298","","","",""
"76","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-18","18. Juli 1688","[Johann Gabriel Sandhagen]","http://d-nb.info/gnd/121952991","[Lüneburg]","http://www.geonames.org/2875115","","","",""
"77","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-19","19. Juli 1688","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Lüneburg","http://www.geonames.org/2875115","","","",""
"78","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-23","23. Juli 1688","[Prinzessin Hedwig Sophie von Dänemark]","http://d-nb.info/gnd/1140027247","[Kopenhagen]","http://www.geonames.org/2618425","","","",""
"79","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-23","23. Juli 1688","[Königin Ulrike Eleonore von Schweden]","http://d-nb.info/gnd/119550660","[Stockholm]","http://www.geonames.org/2673730","","","",""
"80","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-25","25. Juli 1688","[eine junge Adlige]","","","","","","",""
"81","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-07-30","30. Juli 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"82","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-08-13","13. August 1688","Gräfin Benigna von Solms-Laubach","http://d-nb.info/gnd/13705629X","Laubach","http://www.geonames.org/2880308","","","",""
"83","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-08-14","14. August 1688","Johann Heinrich Thamer","http://d-nb.info/gnd/121445259","Stolberg","http://www.geonames.org/2826594","","","",""
"84","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-08-21","21. August 1688","[einen Unbekannten]","","","","","","",""
"85","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-08-21","21. August 1688","[Jacob Albrecht Öttel]","http://d-nb.info/gnd/124464122","[Köln]","http://www.geonames.org/2886242","","","",""
"86","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-08-22","22. August 1688","Johann Jacob Spener","http://d-nb.info/gnd/124826229","Leipzig","http://www.geonames.org/2879139","","","",""
"87","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-08-28","28. August 1688","[Johann Winckler]","http://d-nb.info/gnd/117399841","[Hamburg]","http://www.geonames.org/2911298","","","",""
"88","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-03","3. September 1688","[Christian] Wildvogel","http://d-nb.info/gnd/11758052X","[Quedlinburg?]","http://www.geonames.org/2851465","","","",""
"89","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-03","3. September 1688","Christian Kortholt","http://d-nb.info/gnd/116341793","Kiel","http://www.geonames.org/2891122","","","",""
"90","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-04","4. September 1688","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Eutin","http://www.geonames.org/2928381","","","",""
"91","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-05","5. September 1688","Johann Christian Schlegel","http://d-nb.info/gnd/10426909X","Zwickau","http://www.geonames.org/2803560","","","",""
"92","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-09","9. September 1688","[einen Theologiestudenten]","","[Wittenberg]","http://www.geonames.org/7303020","","","",""
"93","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-09-11..1688-09-17]","[ca. 14. September 1688]","Paul Anton","http://d-nb.info/gnd/116211431","Paris","http://www.geonames.org/2988507","","","",""
"94","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-20","20. September 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"95","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-20","20. September 1688","[Ehrenfried Walther von Tschirnhaus]","http://d-nb.info/gnd/118624369","[Kieslingswalde]","http://www.geonames.org/8629515","","","",""
"96","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-21","21. September 1688","[Georg Friedrich Barthol]","","[Gießen]","http://www.geonames.org/2920512","","","",""
"97","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-09-24","24. September 1688","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Hamburg","http://www.geonames.org/2911298","","","",""
"98","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-10-05","5. Oktober 1688","[einen Amtsbruder]","","[Schlesien]","http://www.geonames.org/3337497","","","",""
"99","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-10-08","8. Oktober 1688","Johann Heinrich Hassel","http://d-nb.info/gnd/122950682","Diespeck","http://www.geonames.org/2937223","","","",""
"100","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-10-11","11. Oktober 1688","Johann Jacob Müller","http://d-nb.info/gnd/13142744X","Augsburg","http://www.geonames.org/2954172","","","",""
"101","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-10-11","11. Oktober 1688","[einen Freund]","","","","","","",""
"102","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-10-13","13. Oktober 1688","[einen Amtsbruder]","","","","","","",""
"103","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-10-16","16. Oktober 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"104","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-10-18","18. Oktober 1688","Kurfürst Johann Georg III. von Sachsen","http://d-nb.info/gnd/102117470","Dresden","http://www.geonames.org/2935022","","","",""
"105","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-10-26","26. Oktober 1688","[einen Unbekannten]","","","","","","",""
"106","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-11-06","6. November 1688","[einen Theologen]","","","","","","",""
"107","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-11-16","16. November 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"108","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-11-22","22. November 1688","[Johann Winckler]","http://d-nb.info/gnd/117399841","[Hamburg]","http://www.geonames.org/2911298","","","",""
"109","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-11-25","25. November 1688","[einen Amtsbruder]","","","","","","",""
"110","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-11-26","26. November 1688","[einen Freund]","","","","","","",""
"111","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-11-27","27. November 1688","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Braunschweig","http://www.geonames.org/2945024","","","",""
"112","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-11-28","28. November 1688","Heinrich Georg Neuß","http://d-nb.info/gnd/120583860","Blankenburg","http://www.geonames.org/2948071","","","",""
"113","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-09..1688-12]","[Herbst] 1688","[Daniel Kaspar Jacobi]","","[Utrecht]","http://www.geonames.org/2745912","","","",""
"114","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-09..1688-12]","[Herbst?] 1688","[einen Unbekannten]","","","","","","",""
"115","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-12-13","13. Dezember 1688","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Braunschweig","http://www.geonames.org/2945024","","","",""
"116","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-12-18","18. Dezember 1688","[Johann Daniel Arcularius]","http://d-nb.info/gnd/116319747","[Frankfurt a. M.]","http://www.geonames.org/2925533","","","",""
"117","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-12-19","19. Dezember 1688","Johann Heinrich Jung","","Laubach","http://www.geonames.org/2880308","","","",""
"118","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-11,1688-12]","[November/Dezember] 1688","[Johann Rudolf Henrici]","","[Frankfurt a. M.?]","http://www.geonames.org/2925533","","","",""
"119","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-12-21","21. Dezember 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"120","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-12-22","22. Dezember 1688","[einen Amtsbruder]","","[Kursachsen]","","","","",""
"121","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-12-28","28. Dezember 1688","[Herzog Gustav Adolf von Mecklenburg-Güstrow]","http://d-nb.info/gnd/101250797","[Güstrow]","http://www.geonames.org/2913433","","","",""
"122","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-12-28","28. Dezember 1688","[Christian Kortholt]","http://d-nb.info/gnd/116341793","[Kiel]","http://www.geonames.org/2891122","","","",""
"123","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-07..1688-12]","[2. Halbjahr] 1688","[einen Unbekannten]","","[Hildesheim?]","http://www.geonames.org/2904789","","","",""
"124","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-07..1688-12]","[2. Halbjahr 1688?]","[August Pfeiffer]","http://d-nb.info/gnd/100227392","[Leipzig]","http://www.geonames.org/2879139","","","",""
"125","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[Louise Charbonnet]","http://d-nb.info/gnd/121726703","[Riga]","http://www.geonames.org/456172","","","",""
"126","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[eine theologisch interessierte Person]","","","","","","",""
"127","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[eine theologisch interessierte Frau]","","","","","","",""
"128","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[eine theologisch interessierte Person]","","","","","","",""
"129","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-09..1688-12]","[Ende] 1688","[Eberhard Zeller]","http://d-nb.info/gnd/128949376","[Hamburg]","http://www.geonames.org/2911298","","","",""
"130","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[einen Amtsbruder]","","","","","","",""
"131","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[einen Anhänger]","","","","","","",""
"132","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[einen Amtsbruder]","","","","","","",""
"133","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[einen Amtsbruder]","","","","","","",""
"134","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[einen Amtsbruder]","","","","","","",""
"135","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[einen Amtsbruder]","","","","","","",""
"136","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688","1688","[einen Amtsbruder]","","","","","","",""
